meannh,cum.prob
6123.02379378549,0.46
6130.6036413976,0.461
6135.9984032025,0.462
6147.38105379906,0.463
6153.61299415521,0.464
6163.24157808674,0.465
6172.49573992156,0.466
6177.83577286218,0.467
6183.33163375412,0.468
6192.27596304358,0.469
6198.85826350636,0.47
6210.95272039551,0.471
6213.59815881258,0.472
6221.48663239213,0.473
6233.4626693441,0.474
6242.25611674688,0.475
6250.56625248083,0.476
6254.48976150457,0.477
6262.16605993597,0.478
6273.54788542114,0.479
6278.70389544095,0.48
6290.8327889009,0.481
6299.64790277509,0.482
6302.58973481955,0.483
6308.79145779647,0.484
6322.83260814429,0.485
6330.57064335702,0.486
6339.51254709413,0.487
6347.43989091153,0.488
6353.50115731696,0.489
6358.30828240021,0.49
6366.70066621585,0.491
6374.05885607501,0.492
6383.45928449394,0.493
6389.1215812657,0.494
6401.25577550425,0.495
6411.95255107826,0.496
6415.98665498784,0.497
6421.91091018501,0.498
6433.21837803212,0.499
6441.49363854733,0.5
6448.21330376118,0.501
6462.1036745895,0.502
6467.58939870587,0.503
6476.65784894056,0.504
6486.05455071909,0.505
6492.87419123665,0.506
6498.74219070165,0.507
6510.884371011,0.508
6518.01589825764,0.509
6521.85322967181,0.51
6533.02242555965,0.511
